station_id,station_name,lat,lon,capacity,capacity_class,is_charging_station,is_superstation,valet_hours,primary_area_type,context_tags,context_summary,nearest_subway_station,distance_to_subway_m,near_subway,nearest_park_or_recreation,distance_to_park_m,near_park_or_recreation,nearest_tourist_or_event_place,distance_to_tourist_or_event_m,near_tourist_or_event,nearest_major_road,distance_to_major_road_m,near_major_road,is_waterfront,is_downtown_core,is_residential_context,historical_arrivals_per_day,historical_departures_per_day,historical_net_flow_per_day,historical_usage_class,historical_return_risk_class,agent_hint,source,source_notes
7602,Woodbine Ave / O'Connor Dr,43.699281,-79.318802,19,medium,False,False,,residential,medium|residential|near_major_road,Medium residential station on a major road.,Woodbine / Strathmore Northwest Corner,1479,False,Stan Wadlow Park,401,False,Create Art Studio,1672,False,Woodbine Avenue,46,True,False,False,True,1.56,1.59,-0.03,medium,low,"Small residential or park-adjacent station; if full, alternatives may be farther away.",gbfs|osm|ridership,"base metadata (name, lat/lon, capacity, charging) from GBFS station_information; spatial context (nearest subway, park, tourist, major road) from OpenStreetMap Overpass API; ridership stats from Toronto Open Data 2025–2026 annual ZIPs"
7603,O'Connor Dr / Curity Ave,43.707582,-79.311439,14,small,False,False,,residential,small|residential|near_major_road,Small residential station on a major road.,Main Street,2205,False,Topham Park,480,False,Create Art Studio,2660,False,O'Connor Drive,50,True,False,False,True,1.1,1.12,-0.02,medium,low,"Small residential or park-adjacent station; if full, alternatives may be farther away.",gbfs|osm|ridership,"base metadata (name, lat/lon, capacity, charging) from GBFS station_information; spatial context (nearest subway, park, tourist, major road) from OpenStreetMap Overpass API; ridership stats from Toronto Open Data 2025–2026 annual ZIPs"
7604,St. Columba Pl / St. Clair Ave E,43.70567,-79.310554,19,medium,False,False,,residential,medium|residential|near_major_road,Medium residential station on a major road.,Main Street,1981,False,Taylor Creek Park,534,False,Create Art Studio,2471,False,St Clair Avenue East,27,True,False,False,True,1.82,1.68,0.15,medium,low,"Small residential or park-adjacent station; if full, alternatives may be farther away.",gbfs|osm|ridership,"base metadata (name, lat/lon, capacity, charging) from GBFS station_information; spatial context (nearest subway, park, tourist, major road) from OpenStreetMap Overpass API; ridership stats from Toronto Open Data 2025–2026 annual ZIPs"
7605,Lumsden Ave / Eastdale Ave,43.69413548199171,-79.30058718775287,20,medium,False,False,,residential,medium|residential,Medium residential station.,Main Street,571,False,Maryland Park,502,False,Create Art Studio,1826,False,Danforth Avenue,605,False,False,False,True,2.8,2.72,0.08,medium,low,"Small residential or park-adjacent station; if full, alternatives may be farther away.",gbfs|osm|ridership,"base metadata (name, lat/lon, capacity, charging) from GBFS station_information; spatial context (nearest subway, park, tourist, major road) from OpenStreetMap Overpass API; ridership stats from Toronto Open Data 2025–2026 annual ZIPs"
7606,Dawes Rd / Taylor Creek Trl,43.696631,-79.297436,19,medium,False,False,,residential,medium|residential,Medium residential station.,Crescent Town Bridge,602,False,Donora Park,390,False,Bell Estate,2006,False,Victoria Park Avenue,535,False,False,False,True,2.96,2.87,0.08,medium,low,"Small residential or park-adjacent station; if full, alternatives may be farther away.",gbfs|osm|ridership,"base metadata (name, lat/lon, capacity, charging) from GBFS station_information; spatial context (nearest subway, park, tourist, major road) from OpenStreetMap Overpass API; ridership stats from Toronto Open Data 2025–2026 annual ZIPs"
7607,Fairmount Park,43.6765897,-79.3163022,19,medium,False,False,,park_trail,medium|park_trail|near_park,Medium park trail station near a park or trail.,Coxwell,1001,False,Fairmount Park,84,True,Create Art Studio,873,False,Coxwell Avenue,347,False,False,False,True,3.74,3.47,0.27,medium,low,"Small residential or park-adjacent station; if full, alternatives may be farther away.",gbfs|osm|ridership,"base metadata (name, lat/lon, capacity, charging) from GBFS station_information; spatial context (nearest subway, park, tourist, major road) from OpenStreetMap Overpass API; ridership stats from Toronto Open Data 2025–2026 annual ZIPs"
7608,Wilket Creek Park,43.720645,-79.355474,27,large,False,False,,suburban_node,large|suburban_node,Large suburban node station.,Laird,1051,False,Serena Gundy Park,443,False,Water Feature,1704,False,Leslie Street,444,False,False,False,True,2.97,3.03,-0.06,medium,low,Suburban or lower-demand area; alternatives may require a longer detour.,gbfs|osm|ridership,"base metadata (name, lat/lon, capacity, charging) from GBFS station_information; spatial context (nearest subway, park, tourist, major road) from OpenStreetMap Overpass API; ridership stats from Toronto Open Data 2025–2026 annual ZIPs"
7609,Sunnybrook Park,43.720233,-79.362092,27,large,False,False,,suburban_node,large|suburban_node,Large suburban node station.,Laird,762,False,Serena Gundy Park,313,False,Water Feature,2039,False,Eglinton Avenue East,650,False,False,False,True,1.76,1.75,0.01,medium,low,Suburban or lower-demand area; alternatives may require a longer detour.,gbfs|osm|ridership,"base metadata (name, lat/lon, capacity, charging) from GBFS station_information; spatial context (nearest subway, park, tourist, major road) from OpenStreetMap Overpass API; ridership stats from Toronto Open Data 2025–2026 annual ZIPs"
7610,Kingston Rd / Beech Ave,43.680095,-79.291714,15,small,False,False,,park_trail,small|park_trail|near_park|near_major_road,Small park trail station near a park or trail and on a major road.,Main Street,1274,False,,94,True,Create Art Studio,2219,False,Kingston Road,37,True,False,False,True,4.51,4.6,-0.08,medium,low,"Small residential or park-adjacent station; if full, alternatives may be farther away.",gbfs|osm|ridership,"base metadata (name, lat/lon, capacity, charging) from GBFS station_information; spatial context (nearest subway, park, tourist, major road) from OpenStreetMap Overpass API; ridership stats from Toronto Open Data 2025–2026 annual ZIPs"
7611,Victoria Park Ave / Danforth Ave,43.691468,-79.288619,19,medium,False,False,,park_trail,medium|park_trail|near_park|near_major_road,Medium park trail station near a park or trail and on a major road.,Victoria Park Avenue,345,False,Lucy Tot Lot,260,True,Bell Estate,1898,False,Victoria Park Avenue,25,True,False,False,True,3.86,4.2,-0.34,medium,low,"Small residential or park-adjacent station; if full, alternatives may be farther away.",gbfs|osm|ridership,"base metadata (name, lat/lon, capacity, charging) from GBFS station_information; spatial context (nearest subway, park, tourist, major road) from OpenStreetMap Overpass API; ridership stats from Toronto Open Data 2025–2026 annual ZIPs"
7612,Livingston Rd / Guildwood Pkwy,43.747854,-79.199327,19,medium,False,False,,park_trail,medium|park_trail|near_park,Medium park trail station near a park or trail.,GO Station Entrance,5349,False,Rowatson Park,239,True,The Wishing Well,530,False,Kingston Road,560,False,False,False,True,0.81,0.78,0.03,medium,low,"Small residential or park-adjacent station; if full, alternatives may be farther away.",gbfs|osm|ridership,"base metadata (name, lat/lon, capacity, charging) from GBFS station_information; spatial context (nearest subway, park, tourist, major road) from OpenStreetMap Overpass API; ridership stats from Toronto Open Data 2025–2026 annual ZIPs"
7613,Livingston Rd (Highland Creek Trail),43.7561681,-79.2026694,19,medium,False,False,,residential,medium|residential,Medium residential station.,GO Station Entrance,5467,False,Cedar Ridge Park,399,False,The Wishing Well,1150,False,Kingston Road,168,False,False,False,True,0.5,0.5,0.01,medium,low,"Small residential or park-adjacent station; if full, alternatives may be farther away.",gbfs|osm|ridership,"base metadata (name, lat/lon, capacity, charging) from GBFS station_information; spatial context (nearest subway, park, tourist, major road) from OpenStreetMap Overpass API; ridership stats from Toronto Open Data 2025–2026 annual ZIPs"
7614,Morningside Park (Highland Creek Trail),43.779353,-79.193023,23,medium,False,False,,suburban_node,medium|suburban_node,Medium suburban node station.,GO Station Entrance,7613,False,Mornelle Commons,889,False,The Rock Walk,731,False,Morningside Avenue,172,False,False,False,True,2.11,2.15,-0.04,medium,low,Suburban or lower-demand area; alternatives may require a longer detour.,gbfs|osm|ridership,"base metadata (name, lat/lon, capacity, charging) from GBFS station_information; spatial context (nearest subway, park, tourist, major road) from OpenStreetMap Overpass API; ridership stats from Toronto Open Data 2025–2026 annual ZIPs"
7615,Colonel Danforth Park,43.7777114,-79.1659711,19,medium,False,False,,residential,medium|residential,Medium residential station.,GO Station Entrance,9225,False,Colonel Danforth Park,483,False,The Rock Walk,1904,False,Kingston Road,456,False,False,False,True,2.35,2.3,0.05,medium,low,"Small residential or park-adjacent station; if full, alternatives may be farther away.",gbfs|osm|ridership,"base metadata (name, lat/lon, capacity, charging) from GBFS station_information; spatial context (nearest subway, park, tourist, major road) from OpenStreetMap Overpass API; ridership stats from Toronto Open Data 2025–2026 annual ZIPs"
7616,Waterfront Trail (Rouge Hill),43.778015,-79.131911,19,medium,False,False,,waterfront,medium|waterfront,Medium waterfront station on the waterfront.,GO Station Entrance,11635,False,Port Union Village Common,305,False,The Rock Walk,4535,False,Lawrence Avenue East,280,False,True,False,False,6.23,6.31,-0.07,medium,low,Waterfront station; expect higher demand on warm-weather weekends.,gbfs|osm|ridership,"base metadata (name, lat/lon, capacity, charging) from GBFS station_information; spatial context (nearest subway, park, tourist, major road) from OpenStreetMap Overpass API; ridership stats from Toronto Open Data 2025–2026 annual ZIPs"
7617,Starspray Blvd / Lawrence Ave E,43.788525214554085,-79.1231844760227,19,medium,False,False,,residential,medium|residential,Medium residential station.,GO Station Entrance,12793,False,West Rouge Park,382,False,The Rock Walk,5193,False,Lawrence Avenue East,1101,False,False,False,True,1.56,1.57,-0.02,medium,low,"Small residential or park-adjacent station; if full, alternatives may be farther away.",gbfs|osm|ridership,"base metadata (name, lat/lon, capacity, charging) from GBFS station_information; spatial context (nearest subway, park, tourist, major road) from OpenStreetMap Overpass API; ridership stats from Toronto Open Data 2025–2026 annual ZIPs"
7618,Vaughan Rd / Oakwood Ave,43.6926825,-79.441042,11,small,False,False,,residential,small|residential,Small residential station.,,744,False,,376,False,Little House,1102,False,Eglinton Avenue West,531,False,False,False,True,1.73,1.72,0.01,medium,low,"Small residential or park-adjacent station; if full, alternatives may be farther away.",gbfs|osm|ridership,"base metadata (name, lat/lon, capacity, charging) from GBFS station_information; spatial context (nearest subway, park, tourist, major road) from OpenStreetMap Overpass API; ridership stats from Toronto Open Data 2025–2026 annual ZIPs"
7619,Braemar Ave / Eglinton Ave W,43.7041957,-79.4094472,15,small,False,False,,residential,small|residential|near_subway|near_major_road,Small residential station near subway and on a major road.,,74,True,Kay Gardner Beltline Park,474,False,The Al Green Gallery / Green Family Companies,1481,False,Eglinton Avenue West,23,True,False,False,True,4.06,3.95,0.12,medium,low,"Small residential or park-adjacent station; if full, alternatives may be farther away.",gbfs|osm|ridership,"base metadata (name, lat/lon, capacity, charging) from GBFS station_information; spatial context (nearest subway, park, tourist, major road) from OpenStreetMap Overpass API; ridership stats from Toronto Open Data 2025–2026 annual ZIPs"
7620,Eglinton Ave E / Redpath Ave,43.7078691,-79.39248,31,large,False,False,,suburban_node,large|suburban_node|near_subway|near_major_road,Large suburban node station near subway and on a major road.,,184,True,Dunfield Park,322,False,The Al Green Gallery / Green Family Companies,1250,False,Eglinton Avenue East,25,True,False,False,True,9.09,14.16,-5.07,medium,low,Suburban or lower-demand area; alternatives may require a longer detour.,gbfs|osm|ridership,"base metadata (name, lat/lon, capacity, charging) from GBFS station_information; spatial context (nearest subway, park, tourist, major road) from OpenStreetMap Overpass API; ridership stats from Toronto Open Data 2025–2026 annual ZIPs"
7622,Marie Curtis Park,43.5880774,-79.5432067,23,medium,False,False,,waterfront,medium|waterfront,Medium waterfront station on the waterfront.,Kipling Station North Parking Lot,5475,False,Marie Curtis Park,340,False,L Space,2415,False,Lake Shore Boulevard West,271,False,True,False,False,4.32,4.19,0.13,medium,low,Waterfront station; expect higher demand on warm-weather weekends.,gbfs|osm|ridership,"base metadata (name, lat/lon, capacity, charging) from GBFS station_information; spatial context (nearest subway, park, tourist, major road) from OpenStreetMap Overpass API; ridership stats from Toronto Open Data 2025–2026 annual ZIPs"
7623,Royal York Rd / Lake Shore Blvd W,43.603384682309645,-79.49310512460633,19,medium,False,False,,waterfront,medium|waterfront|near_major_road,Medium waterfront station on the waterfront and on a major road.,Kipling,5113,False,Sand Beach Road Parkette,375,False,Lakeshore Arts,1279,False,Lake Shore Boulevard West,28,True,True,False,False,3.42,3.38,0.04,medium,low,Waterfront station; expect higher demand on warm-weather weekends.,gbfs|osm|ridership,"base metadata (name, lat/lon, capacity, charging) from GBFS station_information; spatial context (nearest subway, park, tourist, major road) from OpenStreetMap Overpass API; ridership stats from Toronto Open Data 2025–2026 annual ZIPs"
7624,Guildwood GO Station (South),43.754978,-79.1971289,11,small,False,False,,park_trail,small|park_trail|near_park,Small park trail station near a park or trail.,GO Station Entrance,5806,False,,296,True,The Wishing Well,784,False,Kingston Road,269,False,False,False,True,0.74,0.69,0.06,medium,low,"Small residential or park-adjacent station; if full, alternatives may be farther away.",gbfs|osm|ridership,"base metadata (name, lat/lon, capacity, charging) from GBFS station_information; spatial context (nearest subway, park, tourist, major road) from OpenStreetMap Overpass API; ridership stats from Toronto Open Data 2025–2026 annual ZIPs"
7625,Yonge St / Lawrence Ave E,43.72514086048914,-79.40102575396726,23,medium,False,False,,park_trail,medium|park_trail|near_subway|near_park|near_major_road,"Medium park trail station near subway, near a park or trail and on a major road.",Lawrence,178,True,George Milbrandt Parkette,78,True,C.W. Jefferys house,2373,False,Lawrence Avenue East,43,True,False,False,True,3.7,4.16,-0.46,medium,low,"Small residential or park-adjacent station; if full, alternatives may be farther away.",gbfs|osm|ridership,"base metadata (name, lat/lon, capacity, charging) from GBFS station_information; spatial context (nearest subway, park, tourist, major road) from OpenStreetMap Overpass API; ridership stats from Toronto Open Data 2025–2026 annual ZIPs"
